24160|0.001|1011000111
32630|0.001|1011001000
31880|0.001|1011001001
19120|0.001|1011001010
32840|0.001|1011001011
34880|0.001|1011001100
34760|0.001|1011001101
53370|0.001|1011001110
36910|0.001|1011001111
57840|0.001|1011010000
22970|0.001|1011010001
47880|0.002|101101001
17790|0.001|1011010100
34950|0.001|1011010101
51760|0.001|1011010110
51780|0.001|1011010111
54790|0.001|1011011000
34860|0.001|1011011001
55080|0.001|1011011010
23080|0.001|1011011011
18800|0.001|1011011100
32260|0.001|1011011101
37270|0.001|1011011110
16060|0.001|1011011111
16440|0.001|1011100000
19270|0.001|1011100001
16310|0.002|101110001
31530|0.001|1011100100
18010|0.001|1011100101
32310|0.001|1011100110
32070|0.001|1011100111
15430|0.002|101110100
54070|0.001|1011101010
39900|0.001|1011101011
13230|0.002|101110110
56730|0.001|1011101110
12770|0.001|1011101111
32290|0.001|1011110000
15950|0.001|1011110001
58920|0.001|1011110010
11730|0.001|1011110011
33670|0.001|1011110100
19230|0.001|1011110101
19140|0.001|1011110110
33360|0.001|1011110111
34210|0.001|1011111000
32850|0.001|1011111001
13500|0.002|101111101
56130|0.001|1011111100
20330|0.001|1011111101
30030|0.001|1011111110
15820|0.001|1011111111
49250|0.002|110000000
13070|0.001|1100000010
13570|0.001|1100000011
15480|0.001|1100000100
17050|0.001|1100000101
35090|0.001|1100000110
15520|0.001|1100000111
60400|0.001|1100001000
22800|0.001|1100001001
51450|0.002|110000101
17970|0.002|110000110
31000|0.001|1100001110
19090|0.001|1100001111
13640|0.001|1100010000
15500|0.001|1100010001
37970|0.001|1100010010
11280|0.001|1100010011
56250|0.002|110001010
13040|0.002|110001011
59880|0.001|1100011000
48270|0.001|1100011001
47010|0.001|1100011010
24870|0.001|1100011011
49140|0.001|1100011100
18240|0.001|1100011101
49060|0.001|1100011110
52000|0.001|1100011111
38720|0.001|1100100000
39080|0.001|1100100001
15270|0.001|1100100010
19590|0.001|1100100011
54360|0.001|1100100100
11310|0.001|1100100101
23660|0.001|1100100110
46980|0.001|1100100111
13800|0.002|110010100
13090|0.002|110010101
39340|0.001|1100101100
16920|0.001|1100101101
54770|0.001|1100101110
13590|0.001|1100101111
47380|0.001|1100110000
46880|0.001|1100110001
38010|0.001|1100110010
12830|0.001|1100110011
16970|0.001|1100110100
38630|0.001|1100110101
23670|0.001|1100110110
52120|0.001|1100110111
23580|0.002|110011100
56480|0.001|1100111010
17770|0.001|1100111011
13370|0.001|1100111100
17910|0.001|1100111101
24690|0.001|1100111110
54670|0.001|1100111111
31560|0.001|1101000000
32920|0.001|1101000001
26900|0.001|1101000010
26780|0.001|1101000011
19180|0.001|1101000100
33900|0.001|1101000101
45630|0.001|1101000110
45500|0.001|1101000111
35470|0.001|1101001000
34790|0.001|1101001001
12740|0.001|1101001010
15300|0.001|1101001011
57540|0.001|1101001100
33640|0.001|1101001101
56230|0.001|1101001110
35660|0.001|1101001111
31480|0.001|1101010000
59720|0.001|1101010001
39760|0.001|1101010010
39720|0.001|1101010011
55750|0.002|110101010
18820|0.001|1101010110
27010|0.001|1101010111
32480|0.001|1101011000
19030|0.001|1101011001
59190|0.002|110101101
18280|0.001|1101011100
30540|0.001|1101011101
18900|0.002|110101111
48060|0.001|1101100000
17960|0.001|1101100001
51520|0.001|1101100010
49960|0.001|1101100011
48240|0.001|1101100100
28560|0.001|1101100101
46200|0.001|1101100110
11400|0.001|1101100111
28960|0.001|1101101000
49010|0.001|1101101001
51490|0.001|1101101010
52030|0.001|1101101011
50920|0.001|1101101100
57050|0.001|1101101101
46660|0.001|1101101110
55820|0.001|1101101111
17420|0.001|1101110000
23040|0.001|1101110001
56550|0.002|110111001
32590|0.001|1101110100
33720|0.001|1101110101
25750|0.001|1101110110
48020|0.001|1101110111
57730|0.001|1101111000
56400|0.001|1101111001
47400|0.001|1101111010
48700|0.001|1101111011
45080|0.001|1101111100
50470|0.001|1101111101
47420|0.001|1101111110
26730|0.001|1101111111
13610|0.001|1110000000
14810|0.001|1110000001
53780|0.001|1110000010
11960|0.001|1110000011
16630|0.001|1110000100
57230|0.001|1110000101
52610|0.001|1110000110
52750|0.001|1110000111
41220|0.001|1110001000
40540|0.001|1110001001
16720|0.001|1110001010
40510|0.001|1110001011
18740|0.001|1110001100
32110|0.001|1110001101
31990|0.001|1110001110
13320|0.001|1110001111
57960|0.001|1110010000
23950|0.001|1110010001
55540|0.001|1110010010
47360|0.001|1110010011
12960|0.002|111001010
54000|0.001|1110010110
38830|0.001|1110010111
17780|0.001|1110011000
13620|0.001|1110011001
31770|0.001|1110011010
18320|0.001|1110011011
31760|0.001|1110011100
31730|0.001|1110011101
35700|0.001|1110011110
19150|0.001|1110011111
17120|0.001|1110100000
40830|0.001|1110100001
40050|0.001|1110100010
15210|0.001|1110100011
61020|0.001|1110100100
23120|0.001|1110100101
18070|0.001|1110100110
15920|0.001|1110100111
15750|0.002|111010100
33850|0.001|1110101010
56370|0.001|1110101011
36550|0.001|1110101100
36080|0.001|1110101101
52210|0.001|1110101110
15830|0.001|1110101111
54270|0.001|1110110000
51260|0.001|1110110001
31400|0.001|1110110010
56690|0.001|1110110011
18920|0.001|1110110100
32880|0.001|1110110101
27480|0.001|1110110110
50390|0.001|1110110111
31890|0.002|111011100
58700|0.001|1110111010
18380|0.001|1110111011
54400|0.002|111011110
56240|0.001|1110111110
19490|0.001|1110111111
44660|0.002|111100000
22740|0.002|111100001
18770|0.002|111100010
58030|0.001|1111000110
16640|0.001|1111000111
22270|0.001|1111001000
38320|0.001|1111001001
53670|0.001|1111001010
40140|0.001|1111001011
34130|0.001|1111001100
35800|0.001|1111001101
57240|0.001|1111001110
38540|0.001|1111001111
58000|0.001|1111010000
35320|0.001|1111010001
31850|0.001|1111010010
31190|0.001|1111010011
59020|0.001|1111010100
33770|0.001|1111010101
55480|0.001|1111010110
16010|0.001|1111010111
33750|0.001|1111011000
32610|0.001|1111011001
33030|0.001|1111011010
32730|0.001|1111011011
59510|0.001|1111011100
18100|0.001|1111011101
48570|0.001|1111011110
26860|0.001|1111011111
55350|0.001|1111100000
34840|0.001|1111100001
35880|0.002|111110001
51270|0.001|1111100100
37290|0.001|1111100101
38670|0.001|1111100110
37890|0.001|1111100111
13540|0.002|111110100
54740|0.001|1111101010
15880|0.001|1111101011
33430|0.001|1111101100
32240|0.001|1111101101
15780|0.001|1111101110
17950|0.001|1111101111
18640|0.005|11111100
18470|0.005|11111101
17870|0.001|1111111000
38350|0.001|1111111001
34820|0.003|111111101
19160|0.005|11111111
